ID,Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Segmentation,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7,AgeGroup,HighSpender
460675,0,0,-0.6866,1,-0.4563,0,0.1115,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
460165,0,0,-0.2072,1,-0.7787,0,-1.2758,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
461678,0,1,2.6093,0,-0.4563,0,-1.2758,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
465096,1,1,2.5494,0,2.4452,0,-1.2758,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
464522,0,0,-0.0874,1,2.4452,0,-1.2758,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460886,1,0,-0.387,1,-0.7787,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462302,0,0,-1.1061,0,-0.4563,0,2.8861,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
462184,1,0,-1.4657,0,-0.7787,0,0.8052,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
462956,1,1,-0.0874,0,1.478,1,1.4988,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466422,1,1,-0.6267,0,-0.7787,0,0.8052,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
465324,1,1,-0.1473,1,1.8004,0,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460668,0,0,-0.9863,1,-0.4563,0,-0.5821,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
466275,1,1,2.4296,0,-0.4563,0,0.1115,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
467257,1,0,-1.2859,0,2.4452,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
460254,0,0,-0.6866,1,-0.4563,0,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463158,1,1,2.3696,1,-0.7787,2,0.1115,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
467866,1,1,0.392,1,-0.4563,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461685,0,0,-0.8065,1,0.5108,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
467875,0,0,-1.226,0,-0.4563,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
460208,1,0,-0.9863,0,2.1228,0,2.8861,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
462151,0,0,-0.5069,1,1.8004,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462853,1,0,-1.226,0,-0.4563,0,-0.5821,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
465239,1,1,0.7516,1,-0.7787,1,0.1115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
461624,0,1,-0.1473,1,-0.4563,1,0.1115,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
467508,0,0,-1.1061,0,-0.4563,0,0.1115,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467318,1,1,-0.1473,1,-0.4563,0,-0.5821,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466867,0,0,-0.9863,0,2.4452,0,-1.2758,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
467738,1,1,-0.0274,1,0.1885,1,-0.5821,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465590,1,1,-0.2072,1,-0.4563,1,1.4988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464980,0,1,0.9913,0,-0.4563,2,-0.5821,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1
459805,0,1,0.0924,0,0.5108,1,0.8052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465013,0,1,2.3097,0,-0.7787,2,-0.5821,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
459240,0,0,-0.9264,1,-0.4563,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
462344,0,1,1.1711,1,-0.7787,2,0.8052,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
460388,0,0,-0.5069,1,2.4452,0,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464218,0,1,2.6393,0,-0.4563,2,-0.5821,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
466589,1,0,-1.4058,0,-0.4563,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
467556,0,0,-0.2072,1,-0.4563,0,-1.2758,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
459887,1,1,0.1523,0,0.1885,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465955,1,0,-1.1061,1,1.8004,0,0.1115,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
460033,0,1,0.1523,1,1.1556,0,0.1115,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
462928,1,1,0.3321,1,-0.1339,1,0.8052,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
460889,0,1,0.2123,1,-0.4563,0,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
459669,1,1,-0.8065,1,-0.7787,1,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467849,0,1,-0.2072,1,-0.7787,0,-1.2758,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
466873,1,1,-0.2672,1,1.478,1,1.4988,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
464837,1,1,1.0512,1,-0.4563,1,1.4988,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
462581,0,0,-0.9264,0,-0.4563,0,0.8052,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
466237,1,0,-1.5256,0,-0.7787,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
462707,0,1,0.6917,1,-0.7787,1,0.8052,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
467060,1,0,-0.2672,0,0.8332,0,-0.5821,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464794,0,1,0.2123,0,1.8004,1,0.1115,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
460281,0,0,-0.8664,1,2.4452,0,1.4988,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460164,1,1,1.3509,0,-0.4563,0,-0.5821,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
460431,0,0,0.1523,1,-0.4563,0,-1.2758,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466901,0,1,0.5119,1,-0.7787,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
463328,0,0,-1.226,0,-0.7787,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
462246,0,1,2.4296,0,-0.4563,2,-0.5821,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
462371,0,0,-0.9863,0,0.8332,0,0.1115,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
462022,0,1,-0.387,1,-0.4563,1,0.1115,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
460662,0,0,0.1523,0,2.1228,0,-1.2758,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
464022,0,0,-1.2859,0,-0.7787,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
461819,1,1,-0.0874,1,-0.7787,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465735,0,1,-0.5069,1,-0.4563,0,-0.5821,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
462804,1,1,-0.2672,0,0.8332,2,0.1115,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
464138,0,0,-0.9863,1,-0.7787,0,0.8052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
464224,1,1,1.2909,0,-0.4563,2,-0.5821,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1
463289,0,1,-0.2672,1,-0.7787,1,0.1115,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
463223,0,0,-1.2859,0,-0.4563,0,0.1115,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
462038,1,0,-0.7466,1,0.5108,0,0.8052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463341,0,1,0.2722,0,-0.4563,1,2.1924,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
463185,0,1,0.8715,1,-0.4563,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
459258,0,1,1.8303,1,-0.4563,2,0.1115,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
464379,0,1,-0.2072,1,2.4452,1,0.1115,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464521,1,0,-1.0462,0,-0.1339,0,0.8052,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459575,1,0,-0.5069,1,-0.7787,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467732,0,0,-0.0274,1,1.8004,0,-1.2758,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
460003,1,0,0.3321,1,0.8332,0,-1.2758,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462226,1,1,-1.0462,0,1.478,0,0.8052,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
461274,0,1,1.8303,1,-0.4563,2,-0.5821,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
462992,0,1,0.7516,1,-0.4563,2,0.1115,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1
466675,0,1,0.3321,1,-0.1339,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461124,1,0,-1.4657,0,-0.4563,0,2.8861,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
464638,1,0,-0.2672,1,-0.1339,0,0.1115,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
462374,1,1,-0.387,1,-0.7787,2,0.8052,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
463526,1,0,-0.1473,1,-0.7787,0,-1.2758,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462912,0,0,-1.0462,1,1.8004,0,-0.5821,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
462604,0,1,-0.3271,0,-0.4563,1,0.1115,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
460708,1,1,-0.5069,1,-0.7787,0,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467015,1,1,0.3321,1,-0.7787,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464745,1,1,0.9913,0,-0.7787,1,0.1115,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0
467245,0,0,-0.3271,0,-0.7787,0,-1.2758,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464798,1,1,0.5119,1,-0.4563,1,1.4988,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
463619,1,1,1.5906,0,-0.4563,2,-0.5821,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
467246,1,0,-1.3458,0,2.1228,0,0.1115,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
462969,1,1,0.8715,1,1.8004,0,-1.2758,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
460959,0,0,-0.9264,0,0.8332,0,1.4988,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
461911,1,1,0.8115,0,-0.7787,0,-1.2758,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
459882,1,1,-0.387,1,-0.4563,1,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
459632,0,1,0.5119,0,-0.4563,2,0.1115,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
462613,0,1,-0.5069,0,-0.7787,1,1.4988,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
466455,0,1,-0.8065,1,0.5108,0,-0.5821,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462394,1,1,-0.5069,1,-0.7787,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462010,0,0,-0.7466,1,2.4452,0,0.1115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
461371,1,1,-0.387,1,-0.7787,1,-0.5821,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462376,1,1,1.6505,1,-0.7787,2,-0.5821,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
459845,1,1,1.3509,1,-0.7787,0,-1.2758,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0
462658,0,1,-1.1061,1,2.1228,1,-0.5821,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
462583,1,0,-1.0462,1,-0.7787,0,0.8052,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
459858,0,0,-0.7466,0,1.8004,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
459091,1,1,1.4108,1,-0.7787,1,2.1924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
467135,0,1,0.452,1,-0.4563,1,1.4988,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460413,0,0,-0.2672,1,1.478,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466206,0,1,0.9913,1,-0.1339,1,-0.5821,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
463192,0,1,0.1523,0,0.5108,1,0.1115,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
467382,1,1,-0.4469,1,2.1228,1,-0.5821,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466750,0,0,-1.5256,1,-0.7787,0,0.1115,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
463801,0,0,-0.8065,0,-0.7787,0,-1.2758,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467296,0,1,1.5307,1,-0.4563,1,-0.5821,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
460651,1,0,-0.6866,0,1.8004,0,0.1115,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
460296,0,1,0.9913,1,-0.4563,0,-0.5821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
463524,0,1,-0.2072,1,1.1556,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461775,0,1,2.3696,0,-0.7787,2,-0.5821,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
465711,1,1,0.452,1,-0.7787,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462833,1,1,-0.6267,0,-0.7787,1,1.4988,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465506,1,1,-0.0274,1,-0.4563,1,0.8052,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
463366,1,1,1.6505,0,-0.7787,0,1.4988,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0
464987,1,1,0.392,1,-0.4563,2,1.4988,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
459114,1,1,0.8115,1,-0.4563,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
467928,1,1,-0.5069,1,-0.1339,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462881,0,1,1.3509,1,-0.7787,2,0.1115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
466524,0,1,0.1523,1,-0.7787,0,-1.2758,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
463191,1,0,-1.0462,0,-0.4563,0,-1.2758,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
460861,1,0,-1.3458,0,-0.4563,0,0.1115,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
465610,0,0,-0.0874,1,1.8004,0,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460206,0,1,-0.2072,1,-0.4563,0,-0.5821,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
462876,1,0,-0.9863,0,-0.7787,0,0.8052,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465333,0,1,-0.387,1,-0.1339,0,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
463121,0,1,1.5906,1,-0.4563,2,0.1115,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
460379,1,0,-0.5069,1,2.1228,0,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462991,1,0,-0.9264,1,-0.7787,0,-1.2758,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
460307,1,0,-0.9863,0,1.1556,0,-0.5821,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
464383,0,1,2.2498,1,-0.4563,0,-1.2758,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
467931,1,0,-1.1061,1,-0.7787,0,-0.5821,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
466594,1,1,1.7104,1,-0.4563,2,-0.5821,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
461200,0,0,-0.6267,1,-0.7787,0,1.4988,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465600,1,1,-0.2072,1,1.478,0,-0.5821,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
459688,1,0,0.5119,1,0.1885,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463549,1,0,-1.226,0,-0.7787,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
466696,0,1,0.2722,1,-0.1339,1,0.8052,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462906,0,0,-0.7466,0,-0.7787,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
461527,0,0,-0.5069,1,-0.4563,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461354,0,0,1.1711,0,-0.7787,0,-1.2758,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
462483,1,1,1.1711,1,-0.4563,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
463938,1,1,-0.9264,1,-0.4563,0,-0.5821,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
461661,0,1,-0.387,1,1.478,1,-0.5821,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
463532,0,1,1.4108,1,2.1228,0,0.1115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
465627,0,0,-0.387,1,-0.4563,0,-1.2758,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
465242,1,0,-1.2859,0,1.478,0,0.8052,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
465170,0,1,0.1523,1,0.5108,0,0.1115,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
467359,1,1,-0.1473,1,1.1556,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460415,0,0,0.9314,1,-0.4563,0,-0.5821,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
465984,1,1,-1.226,0,1.8004,2,1.4988,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
459432,1,1,2.4296,1,-0.7787,0,0.1115,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
464241,0,1,2.6393,1,-0.4563,2,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
467141,1,1,0.392,1,-0.4563,0,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466933,0,1,0.5119,0,-0.7787,0,0.1115,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
465035,0,1,1.8303,1,2.4452,2,-0.5821,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
461415,1,0,0.2722,1,-0.7787,0,0.1115,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
461957,1,1,0.2123,1,-0.4563,1,0.8052,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
465523,0,1,0.0924,1,-0.7787,2,1.4988,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
459631,1,1,0.5718,1,-0.4563,2,0.1115,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
465279,1,1,0.5718,1,-0.7787,2,0.8052,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
463782,0,0,-0.8664,1,1.8004,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
463243,1,0,-1.4657,0,-0.7787,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
465489,0,0,0.392,1,-0.4563,0,1.4988,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467100,0,0,-0.0874,1,-0.7787,0,-1.2758,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
460154,1,0,-0.8664,1,1.8004,0,0.8052,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
459753,1,1,-0.2072,1,-0.4563,1,-0.5821,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
464030,1,0,-1.5256,0,-0.4563,0,0.8052,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
463220,1,1,0.1523,0,-0.7787,1,0.1115,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465237,1,1,1.4707,1,-0.4563,2,-0.5821,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
467564,1,1,1.7104,1,-0.7787,1,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
465113,1,1,1.3509,1,-0.4563,2,-0.5821,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1
459516,0,1,1.1711,1,-0.4563,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
465965,0,1,-0.1473,0,1.8004,0,-0.5821,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
460907,1,1,2.3097,0,-0.4563,2,0.1115,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
467314,1,1,-0.0274,0,-0.7787,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
459951,1,1,0.5718,1,-0.7787,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467295,1,0,-0.8664,0,-0.7787,0,0.1115,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
466212,0,1,0.5718,1,-0.7787,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463533,0,1,2.6093,1,-0.4563,2,-0.5821,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
467890,1,1,1.1112,1,-0.7787,1,0.8052,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
467541,1,1,-0.0274,1,-0.4563,2,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
460183,1,0,-0.4469,0,1.8004,0,-0.5821,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
463634,0,0,-0.8065,1,-0.7787,0,0.1115,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463100,0,0,-0.387,0,1.8004,0,-1.2758,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
460550,0,1,0.9314,1,-0.7787,1,0.8052,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
465867,0,1,-0.5069,1,1.8004,2,1.4988,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
462964,1,1,-0.2672,0,1.478,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466685,0,0,-1.4657,0,-0.7787,0,1.4988,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
460719,0,1,1.8902,1,-0.4563,0,0.1115,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0
463005,0,1,-0.2072,1,2.4452,1,-0.5821,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
466377,1,1,1.1112,1,1.8004,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
464796,1,1,-0.0274,0,0.1885,2,0.8052,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
460682,1,1,-0.0274,0,1.1556,0,-0.5821,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
459744,1,1,-0.8664,1,2.1228,1,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460084,0,0,-0.9863,1,-0.4563,0,-0.5821,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
461119,0,0,-1.226,0,1.1556,0,0.1115,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
463441,1,1,-0.0874,1,1.8004,2,0.8052,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
466971,1,0,1.2909,1,2.1228,0,0.1115,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
463208,1,1,0.8115,1,-0.4563,1,1.4988,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
467877,0,1,0.1523,1,-0.7787,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464471,1,1,-0.8065,1,-0.7787,0,0.1115,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467360,1,1,0.452,1,-0.7787,1,0.8052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461576,1,1,-0.2672,1,2.4452,0,-0.5821,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
461966,0,0,-0.1473,1,-0.4563,0,-1.2758,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463398,1,0,-0.8664,0,2.1228,0,0.8052,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
466096,1,1,1.9501,1,-0.7787,0,-0.5821,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0
464433,1,0,-0.6267,1,-0.4563,0,0.1115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
461082,1,0,-1.226,0,1.8004,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
465942,0,1,-0.6267,1,1.8004,2,-0.5821,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
464354,0,0,-0.0274,1,0.1885,0,-0.5821,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
